,Frequency,Angle of attack,Chord length,Free-stream velocity,Section side displacement thickness
332,0.30808080808080807,0.7837837837837838,0.0,0.601010101010101,0.27874066089073557
333,0.021717171717171715,0.37837837837837845,0.0909090909090909,0.0,0.09320841918974214
334,0.0404040404040404,0.21621621621621623,0.0,0.1994949494949496,0.0087362110157144
335,0.0101010101010101,0.40090090090090097,0.2727272727272727,1.0,0.17079835281189387
336,0.05303030303030304,0.427927927927928,0.0,0.1994949494949496,0.07063410357048774
337,0.0707070707070707,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
338,0.002525252525252526,0.8873873873873874,0.0909090909090909,1.0,0.5812318358683922
339,0.021717171717171715,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
340,0.0404040404040404,0.32432432432432434,0.45454545454545453,0.1994949494949496,0.14981857286884964
341,0.002525252525252526,0.7027027027027027,0.2727272727272727,0.1994949494949496,0.9041106578109546
342,0.0303030303030303,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
343,0.05303030303030304,0.7837837837837838,0.0,0.0,0.29757342009354226
344,0.0303030303030303,0.12162162162162164,0.45454545454545453,1.0,0.03512853457275701
345,0.14898989898989898,0.14864864864864866,0.2727272727272727,0.0,0.036435881445014084
346,0.09090909090909091,0.24324324324324328,0.45454545454545453,1.0,0.06225253452738601
347,0.30808080808080807,1.0,0.0,1.0,0.362297777968854
348,0.0101010101010101,0.32432432432432434,0.45454545454545453,1.0,0.12273111794809702
349,0.021717171717171715,0.6936936936936938,0.0909090909090909,0.1994949494949496,0.4802330842260637
350,0.015151515151515152,0.5045045045045046,0.0909090909090909,1.0,0.23566923558718167
351,0.14898989898989898,0.5540540540540542,0.2727272727272727,1.0,0.5753863542705234
352,0.005808080808080807,0.8873873873873874,0.0909090909090909,0.1994949494949496,0.6220123012652615
353,0.0303030303030303,0.445945945945946,0.45454545454545453,0.0,0.42884938753798485
354,0.021717171717171715,0.0,0.9999999999999999,0.601010101010101,0.0418910896622408
355,0.24242424242424243,0.5675675675675677,0.45454545454545453,1.0,0.8259732382095982
356,0.797979797979798,0.0,0.0,1.0,0.0
357,0.0707070707070707,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
358,0.002525252525252526,0.0,0.9999999999999999,0.0,0.05019732766853131
359,0.11616161616161617,0.40090090090090097,0.2727272727272727,0.1994949494949496,0.2078743239728975
360,0.0404040404040404,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
361,0.0101010101010101,0.7837837837837838,0.0,0.601010101010101,0.27874066089073557
362,0.002525252525252526,0.1801801801801802,0.7272727272727271,0.0,0.08084723386329035
363,0.021717171717171715,0.5045045045045046,0.0909090909090909,0.1994949494949496,0.25249029410443447
364,0.021717171717171715,0.40090090090090097,0.2727272727272727,0.1994949494949496,0.2078743239728975
365,0.30808080808080807,0.7027027027027027,0.2727272727272727,0.1994949494949496,0.9041106578109546
366,0.0303030303030303,0.5045045045045046,0.0909090909090909,0.1994949494949496,0.25249029410443447
367,0.0303030303030303,0.40090090090090097,0.2727272727272727,1.0,0.17079835281189387
368,0.30808080808080807,0.0,0.9999999999999999,0.601010101010101,0.0418910896622408
369,0.0707070707070707,0.0,0.7272727272727271,0.0,0.04004642736265972
370,0.0707070707070707,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
371,0.05303030303030304,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
372,0.494949494949495,0.32432432432432434,0.45454545454545453,0.1994949494949496,0.14981857286884964
373,0.30808080808080807,0.14864864864864866,0.2727272727272727,1.0,0.028055863842029745
374,0.14898989898989898,0.0,0.45454545454545453,0.0,0.029190656096785596
375,0.0101010101010101,0.30180180180180183,0.2727272727272727,0.0,0.09530303573045888
376,0.0707070707070707,0.37837837837837845,0.0909090909090909,1.0,0.08437176104553826
377,0.14898989898989898,0.0,0.0,0.601010101010101,0.00020010129869673168
378,0.24242424242424243,0.40090090090090097,0.2727272727272727,0.1994949494949496,0.2078743239728975
379,0.24242424242424243,0.23873873873873874,0.7272727272727271,0.1994949494949496,0.09899236032962104
380,0.0707070707070707,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
381,0.0,0.5045045045045046,0.0909090909090909,0.1994949494949496,0.25249029410443447
382,0.002525252525252526,0.7837837837837838,0.0,0.0,0.29757342009354226
383,0.11616161616161617,0.23873873873873874,0.7272727272727271,1.0,0.08263173476276361
384,0.0707070707070707,0.7027027027027027,0.2727272727272727,1.0,0.7468497922225203
385,0.005808080808080807,0.8873873873873874,0.0909090909090909,1.0,0.5812318358683922
386,0.0404040404040404,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
387,0.1919191919191919,0.7027027027027027,0.2727272727272727,0.1994949494949496,0.9041106578109546
388,0.1919191919191919,0.8873873873873874,0.0909090909090909,1.0,0.5812318358683922
389,0.0303030303030303,0.32882882882882886,0.7272727272727271,0.1994949494949496,0.20595226204968203
390,0.0303030303030303,0.32432432432432434,0.45454545454545453,1.0,0.12273111794809702
391,0.1919191919191919,0.32882882882882886,0.7272727272727271,0.601010101010101,0.18565425384711468
392,0.0707070707070707,0.427927927927928,0.0,0.0,0.07262615268122122
393,0.0707070707070707,0.0,0.2727272727272727,0.1994949494949496,0.01831799137185541
394,0.14898989898989898,0.21621621621621623,0.0,0.1994949494949496,0.0087362110157144
395,0.14898989898989898,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
396,0.005808080808080807,0.40090090090090097,0.2727272727272727,0.1994949494949496,0.2078743239728975
397,0.021717171717171715,0.0,0.45454545454545453,0.0,0.029190656096785596
398,0.002525252525252526,0.23873873873873874,0.7272727272727271,0.1994949494949496,0.09899236032962104
399,0.24242424242424243,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
400,0.494949494949495,0.0,0.0909090909090909,0.1994949494949496,0.006742558750192938
401,0.24242424242424243,0.23873873873873874,0.7272727272727271,1.0,0.08263173476276361
402,0.14898989898989898,0.0,0.45454545454545453,0.601010101010101,0.022857849919819852
403,0.021717171717171715,0.0,0.2727272727272727,0.601010101010101,0.015844478678024083
404,0.14898989898989898,0.32882882882882886,0.7272727272727271,0.0,0.22179591329297682
405,0.015151515151515152,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
406,0.021717171717171715,0.0,0.45454545454545453,0.1994949494949496,0.02641219922876878
407,0.05303030303030304,0.0,0.45454545454545453,1.0,0.0206534258952387
408,0.0404040404040404,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
409,0.09090909090909091,0.24324324324324328,0.45454545454545453,0.601010101010101,0.06778410807483555
410,0.0707070707070707,0.30180180180180183,0.2727272727272727,0.1994949494949496,0.09274298715452403
411,0.0404040404040404,0.0,0.9999999999999999,0.0,0.05019732766853131
412,0.24242424242424243,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
413,0.0707070707070707,0.445945945945946,0.45454545454545453,0.0,0.42884938753798485
414,0.015151515151515152,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
415,0.11616161616161617,0.40090090090090097,0.2727272727272727,1.0,0.17079835281189387
416,0.1919191919191919,0.5675675675675677,0.45454545454545453,0.1994949494949496,1.0000000000000002
417,0.24242424242424243,0.0,0.2727272727272727,0.601010101010101,0.015844478678024083
418,0.6212121212121212,0.12162162162162164,0.45454545454545453,1.0,0.03512853457275701
419,0.0,0.8873873873873874,0.0909090909090909,0.1994949494949496,0.6220123012652615
420,0.021717171717171715,0.14864864864864866,0.2727272727272727,0.601010101010101,0.03120666633822105
421,0.005808080808080807,0.427927927927928,0.0,0.1994949494949496,0.07063410357048774
422,0.0404040404040404,0.24324324324324328,0.45454545454545453,1.0,0.06225253452738601
423,0.005808080808080807,0.427927927927928,0.0,0.0,0.07262615268122122
424,0.0707070707070707,0.5045045045045046,0.0909090909090909,0.1994949494949496,0.25249029410443447
425,0.1919191919191919,0.32432432432432434,0.45454545454545453,0.1994949494949496,0.14981857286884964
426,0.14898989898989898,0.7027027027027027,0.2727272727272727,1.0,0.7468497922225203
427,0.002525252525252526,0.445945945945946,0.45454545454545453,1.0,0.3257923920065806
428,0.015151515151515152,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
429,0.0,0.0,0.9999999999999999,0.0,0.05019732766853131
430,0.11616161616161617,0.1801801801801802,0.7272727272727271,0.0,0.08084723386329035
431,0.015151515151515152,0.32432432432432434,0.45454545454545453,0.1994949494949496,0.14981857286884964
432,0.14898989898989898,0.0,0.9999999999999999,1.0,0.039004721514947494
433,0.11616161616161617,0.6936936936936938,0.0909090909090909,0.601010101010101,0.46184334736789057
434,0.494949494949495,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
435,0.1919191919191919,0.32432432432432434,0.45454545454545453,1.0,0.12273111794809702
436,0.30808080808080807,0.40090090090090097,0.2727272727272727,1.0,0.17079835281189387
437,0.0101010101010101,0.5045045045045046,0.0909090909090909,0.1994949494949496,0.25249029410443447
438,0.015151515151515152,0.445945945945946,0.45454545454545453,0.0,0.42884938753798485
439,0.6212121212121212,0.0,0.9999999999999999,0.601010101010101,0.0418910896622408
440,0.1919191919191919,0.0,0.2727272727272727,0.1994949494949496,0.01831799137185541
441,0.11616161616161617,0.14864864864864866,0.2727272727272727,0.601010101010101,0.03120666633822105
442,0.09090909090909091,0.427927927927928,0.0,1.0,0.06560623091448535
443,0.14898989898989898,0.0,0.2727272727272727,0.1994949494949496,0.01831799137185541
444,0.14898989898989898,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
445,0.30808080808080807,0.0,0.45454545454545453,0.601010101010101,0.022857849919819852
446,0.0707070707070707,0.24324324324324328,0.45454545454545453,0.1994949494949496,0.07670333730973182
447,0.30808080808080807,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
448,0.30808080808080807,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
449,0.0101010101010101,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
450,0.3939393939393939,0.0,0.9999999999999999,0.601010101010101,0.0418910896622408
